feature,Pearson
CommentsIndentation_cmp,0.015126986031192478
FileTabCharacter_cmp,0.014157943350942167
NoWhitespaceAfter_cmp,0.013855722208253585
MethodName_cmp,0.013440866709589841
InterfaceIsType_cmp,0.013266798877175424
RedundantImport_cmp,0.012529367905756756
SuperClone_cmp,0.012466333934596101
InvalidJavadocPosition_cmp,0.008822230670311662
IllegalThrows_cmp,0.007338894654519135
ClassTypeParameterName_cmp,0.0069496255058614665
ThrowsCount_cmp,0.0064012701175821295
NoFinalizer_cmp,0.004919362181393269
EmptyStatement_cmp,0.0024644567819413557
EmptyForInitializerPad_cmp,0.0014925467466982796
JavadocParagraph_cmp,0.0011500303262627898
PackageName_cmp,0.0004636805177332327
CustomImportOrder_cmp,-0.0013512055396097012
MissingJavadocPackage_cmp,-0.0019073422596179608
SuperFinalize_cmp,-0.0022184798124842125
SingleLineJavadoc_cmp,-0.0038502273385590475
GenericWhitespace_cmp,-0.0046348948698177695
TypecastParenPad_cmp,-0.0054812710391870375
InterfaceTypeParameterName_cmp,-0.008393856774587918
TypeName_cmp,-0.01234751284585642
OneTopLevelClass_cmp,-0.01268571916865244
OuterTypeNumber_cmp,-0.01268571916865244
SeparatorWrap_cmp,-0.01380184373383202
PackageDeclaration_cmp,-0.016256592998292182
NonEmptyAtclauseDescription_cmp,-0.01765089516864646
JavadocType_cmp,-0.0229354671133339
AnnotationOnSameLine_cmp,-0.029264112973428222
UncommentedMain_cmp,-0.03947365909902346
DeclarationOrder_cmp,-0.07272148841771356
EmptyLineSeparator_cmp,-0.0815055445483923
MissingJavadocMethod_cmp,-0.08816666097787312
JavadocVariable_cmp,-0.10969662072998927
ImportOrder_cmp,-0.11323886807714635
LineLength_cmp,-0.1840530755795368
OuterTypeFilename_cmp,
NoLineWrap_cmp,
Regexp_cmp,
UnnecessarySemicolonInTryWithResources_cmp,
SuppressWarnings_cmp,
RegexpOnFilename_cmp,
CovariantEquals_cmp,
